timestamp,open,high,low,close,volume
2024-01-31 15:55:00,483.5500,484.0200,482.8900,482.9200,13995574
2024-01-31 15:50:00,483.5800,483.6050,483.0500,483.5550,7768115
2024-01-31 15:45:00,483.5200,483.8500,483.3600,483.5900,3114310
2024-01-31 15:40:00,483.8500,484.0200,483.5100,483.5200,2507106
2024-01-31 15:35:00,483.8400,483.9600,483.4500,483.8600,2303665
2024-01-31 15:30:00,484.6850,484.8000,483.7500,483.8500,2314958
2024-01-31 15:25:00,484.9500,485.1700,484.4910,484.6850,1472289
2024-01-31 15:20:00,484.3300,485.4250,484.1500,484.9590,2269573
2024-01-31 15:15:00,484.8100,485.1800,484.2500,484.3100,1774370
2024-01-31 15:10:00,484.7500,485.2300,484.3300,484.8050,2225365
2024-01-31 15:05:00,484.6100,484.8800,483.6800,484.7700,3222957
2024-01-31 15:00:00,486.5000,486.6200,484.2900,484.6600,4313296
2024-01-31 14:55:00,487.1500,487.5100,486.3400,486.4840,1898482
2024-01-31 14:50:00,487.8400,487.9400,486.4800,487.1600,1819237
2024-01-31 14:45:00,488.4500,489.0000,487.7400,487.8400,2492280
2024-01-31 14:40:00,487.9900,488.8500,487.9100,488.4500,2248097
2024-01-31 14:35:00,486.6600,488.2600,485.9800,487.9800,2493382
2024-01-31 14:30:00,486.1500,486.9400,485.8300,486.6600,1323177
2024-01-31 14:25:00,485.9500,486.3600,485.8350,486.1400,912239
2024-01-31 14:20:00,485.9400,486.2400,485.6300,485.9600,1107762
2024-01-31 14:15:00,486.4000,486.5700,485.8700,485.9250,1103943
2024-01-31 14:10:00,486.3300,486.9480,486.1500,486.4000,860290
2024-01-31 14:05:00,486.4000,487.0200,486.0100,486.2700,1450312
2024-01-31 14:00:00,487.4300,487.8300,485.6400,486.3800,4036845
2024-01-31 13:55:00,487.3400,487.5600,487.3100,487.4300,361625
2024-01-31 13:50:00,487.6500,487.6500,486.9950,487.3400,638267
2024-01-31 13:45:00,487.3500,487.6500,487.3450,487.6200,448211
2024-01-31 13:40:00,487.0600,487.3500,487.0400,487.3450,295047
2024-01-31 13:35:00,487.2300,487.3200,487.0300,487.0500,294149
2024-01-31 13:30:00,487.2100,487.3500,487.1200,487.2300,429280
2024-01-31 13:25:00,487.1100,487.2650,487.0600,487.2000,349244
2024-01-31 13:20:00,487.6400,487.6750,487.0600,487.1100,605808
2024-01-31 13:15:00,487.4900,487.7100,487.4720,487.6300,399149
2024-01-31 13:10:00,487.5000,487.5100,487.2700,487.5000,319177
2024-01-31 13:05:00,487.3900,487.5700,487.3420,487.5000,420988
2024-01-31 13:00:00,487.3450,487.4900,487.2400,487.3900,364631
2024-01-31 12:55:00,486.9900,487.3600,486.9550,487.3400,341698
2024-01-31 12:50:00,486.9300,487.1800,486.9050,487.0000,322149
2024-01-31 12:45:00,487.0700,487.1070,486.8000,486.9400,229534
2024-01-31 12:40:00,486.7250,487.1300,486.6100,487.0670,324751
2024-01-31 12:35:00,487.0000,487.0850,486.5600,486.7350,543626
2024-01-31 12:30:00,487.3400,487.3450,486.9790,486.9900,565930
2024-01-31 12:25:00,487.0900,487.3600,487.0900,487.3380,359088
2024-01-31 12:20:00,487.0300,487.1500,486.9600,487.0900,259490
2024-01-31 12:15:00,487.1500,487.2100,486.9800,487.0350,410951
2024-01-31 12:10:00,487.3800,487.4100,487.0400,487.1420,447345
2024-01-31 12:05:00,487.1100,487.3900,487.0700,487.3700,374331
2024-01-31 12:00:00,486.8500,487.1700,486.8100,487.1100,394786
2024-01-31 11:55:00,486.5450,486.9500,486.5450,486.8400,412665
2024-01-31 11:50:00,486.6500,486.6900,486.4300,486.5500,309222
2024-01-31 11:45:00,486.5000,486.8300,486.3990,486.6420,580845
2024-01-31 11:40:00,486.7000,486.7100,486.3400,486.5050,687874
2024-01-31 11:35:00,486.9100,486.9250,486.7000,486.7100,410131
